"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","DescripcioCausaVianant","TipusVehicleImplicat","DescripcioSexe","DescripcioTipusPersona","Edat","DescripcioVictimitzacio","CoordenadaUTM_Y","CoordenadaUTM_X"
"2015S002833","1","Dj",2015,4,"Abril",16,4,"No","Bus","Dona","Vianant",NA,"Lleu",4582246,431226
"2015S000403","2","Ds",2015,1,"Gener",17,5,"Altres","Turisme","Home","Vianant",92,"Lleu",4581133,430144
"2015S001084","2","Dj",2015,2,"Febrer",12,9,"DsbSemafor","Motocicleta","Home","Vianant",36,"Lleu",4582229,428854
"2015S004899","2","Dj",2015,6,"Juny",25,1,"No","Furgoneta","Home","Vianant",29,"Lleu",4581092,430332
"2015S003169","2","Dg",2015,4,"Abril",26,10,"No","Taxi","Home","Vianant",47,"Lleu",4580946,430252
"2015S009884","2","Dg",2015,12,"Desembre",27,5,"Altres","Turisme","Dona","Vianant",87,"Greu",4581935,429377
"2015S002936","2","Dg",2015,4,"Abril",19,9,"CreuaForaPas","Motocicleta","Dona","Vianant",33,"Lleu",4581738,428676
"2015S004446","2","Dm",2015,6,"Juny",9,3,"DsbSemafor","Furgoneta","Home","Vianant",50,"Lleu",4582009,429316
"2015S006878","2","Dg",2015,9,"Setembre",13,1,"CreuaForaPas","Taxi","Dona","Vianant",26,"Lleu",4581325,428713
"2015S004849","2","Dm",2015,6,"Juny",23,8,"Altres","Furgoneta","Dona","Vianant",89,"Lleu",4581963,428772
"2015S006507","2","Ds",2015,8,"Agost",29,6,"No","Taxi","Dona","Vianant",38,"Lleu",4581706,428779
"2015S008256","2","Dl",2015,11,"Novembre",2,11,"No","Furgoneta","Dona","Vianant",60,"Lleu",4582086,429844
"2015S004486","2","Dc",2015,6,"Juny",10,8,"DsbSemafor","Motocicleta","Home","Vianant",27,"Lleu",4583084,429211
"2015S007984","2","Dv",2015,10,"Octubre",23,5,"DsbSemafor","Taxi","Dona","Vianant",88,"Lleu",4582809,429281
"2015S007395","2","Dv",2015,10,"Octubre",2,7,"CreuaForaPas","Turisme","Dona","Vianant",51,"Lleu",4582553,429505
"2015S001050","2","Dc",2015,2,"Febrer",11,12,"DsbSemafor","Bus","Home","Vianant",57,"Mort",4581979,429951
"2015S005480","2","Dj",2015,7,"Juliol",16,1,"DsbSemafor","Motocicleta","Dona","Vianant",10,"Lleu",4583600,430617
"2015S000622","2","Dl",2015,1,"Gener",26,8,"DsbSemafor","Motocicleta","Home","Vianant",34,"Lleu",4583449,430412
"2015S007138","2","Dm",2015,9,"Setembre",22,7,"No","Turisme","Dona","Vianant",60,"Lleu",4582828,428949
"2015S008889","2","Dm",2015,11,"Novembre",24,7,"No","Bicicleta","Dona","Vianant",46,"Lleu",4582713,429318
"2015S004252","2","Dc",2015,6,"Juny",3,9,"DsbSemafor","Taxi","Dona","Vianant",38,"Lleu",4583706,430764
"2015S004226","2","Dm",2015,6,"Juny",2,2,"No","Turisme","Dona","Vianant",52,"Lleu",4582579,431000
"2015S003708","2","Dj",2015,5,"Maig",14,7,"No","Turisme","Home","Vianant",46,"Lleu",4582404,430758
"2015S008087","2","Dm",2015,10,"Octubre",27,8,"No","Motocicleta","Home","Vianant",35,"Lleu",NA,NA
"2015S007016","2","Dv",2015,9,"Setembre",18,1,"DsbSemafor","Taxi","Dona","Vianant",62,"Lleu",4583088,429745
"2015S000740","2","Dv",2015,1,"Gener",30,2,"CreuaForaPas","Motocicleta","Home","Vianant",55,"Lleu",4584044,431430
"2015S002636","2","Dj",2015,4,"Abril",9,12,"No","Motocicleta","Dona","Vianant",68,"Lleu",4584054,431420
"2015S005647","2","Dc",2015,7,"Juliol",22,10,"No","Turisme","Dona","Vianant",71,"Lleu",4583281,430711
"2015S007820","2","Dg",2015,10,"Octubre",18,8,"DsbSemafor","Motocicleta","Home","Vianant",NA,"Lleu",4582507,430150
"2015S003524","2","Dv",2015,5,"Maig",8,5,"DsbSemafor","Motocicleta","Home","Vianant",22,"Lleu",4582733,429968
"2015S001113","2","Dv",2015,2,"Febrer",13,8,"CreuaForaPas","Taxi","Home","Vianant",12,"Lleu",4582581,430465
"2015S006332","2","Dv",2015,8,"Agost",21,12,"No","Bus","Dona","Vianant",18,"Lleu",4583957,431666
"2015S004822","2","Dl",2015,6,"Juny",22,12,"No","Turisme","Home","Vianant",49,"Lleu",4584227,431494
"2015S006671","2","Dv",2015,9,"Setembre",4,6,"DsbSemafor","Bicicleta","Dona","Vianant",26,"Lleu",4583912,430950
"2015S001118","2","Dv",2015,2,"Febrer",13,9,"No","Bicicleta","Home","Vianant",11,"Lleu",4584289,430819
"2015S005813","2","Dm",2015,7,"Juliol",28,4,"No","Furgoneta","Dona","Vianant",23,"Lleu",4584132,431236
"2015S005077","2","Dj",2015,7,"Juliol",2,12,"No","Turisme","Home","Vianant",33,"Lleu",4584618,430867
"2015S009757","2","Dm",2015,12,"Desembre",22,4,"CreuaForaPas","Turisme","Dona","Vianant",67,"Lleu",4583353,431984
"2015S006664","3","Dv",2015,9,"Setembre",4,1,"CreuaForaPas","Turisme","Home","Vianant",12,"Lleu",4580441,429565
"2015S003543","2","Ds",2015,5,"Maig",9,10,"No","Furgoneta","Dona","Vianant",52,"Lleu",4583173,431483
"2015S007989","2","Dv",2015,10,"Octubre",23,4,"DsbSemafor","Taxi","Home","Vianant",12,"Lleu",4583230,431314
"2015S008874","2","Dm",2015,11,"Novembre",24,3,"DsbSemafor","Bus","Home","Vianant",14,"Lleu",4583370,431382
"2015S007943","3","Dj",2015,10,"Octubre",22,3,"No","Bicicleta","Dona","Vianant",32,"Lleu",4580914,429521
"2015S005235","2","Dm",2015,7,"Juliol",7,4,"No","Turisme","Dona","Vianant",80,"Lleu",4583703,431101
"2015S001351","3","Ds",2015,2,"Febrer",21,1,"No","Turisme","Dona","Vianant",66,"Lleu",4580692,430252
"2015S002202","3","Dl",2015,3,"Marc",23,1,"No","Motocicleta","Dona","Vianant",57,"Lleu",4580906,430082
"2015S006300","3","Dc",2015,8,"Agost",19,1,"No","Turisme","Home","Vianant",71,"Lleu",4575490,427679
"2015S006886","3","Dg",2015,9,"Setembre",13,11,"No","Furgoneta","Home","Vianant",44,"Lleu",4580173,430778
"2015S006886","3","Dg",2015,9,"Setembre",13,11,"No","Turisme","Dona","Vianant",NA,"Lleu",4580173,430778
"2015S001508","3","Dj",2015,2,"Febrer",26,7,"No","Turisme","Dona","Vianant",71,"Greu",4579264,427878
"2015S009994","3","Dj",2015,12,"Desembre",31,12,"No","Turisme","Home","Vianant",20,"Lleu",4579823,428074
"2015S009436","3","Dv",2015,12,"Desembre",11,9,"No","Turisme","Dona","Vianant",22,"Lleu",4580357,428707
"2015S008459","3","Dl",2015,11,"Novembre",9,7,"DsbSemafor","Motocicleta","Home","Vianant",26,"Lleu",4581272,428643
"2015S001104","3","Dj",2015,2,"Febrer",12,8,"DsbSemafor","Taxi","Home","Vianant",15,"Lleu",4581202,428737
"2015S009772","3","Dm",2015,12,"Desembre",22,9,"No","Taxi","Dona","Vianant",41,"Lleu",NA,NA
"2015S002732","3","Dl",2015,4,"Abril",13,12,"No","Furgoneta","Home","Vianant",33,"Lleu",4580866,428632
"2015S004144","3","Dv",2015,5,"Maig",29,7,"CreuaForaPas","Furgoneta","Home","Vianant",56,"Lleu",4580615,428725
"2015S000032","3","Ds",2015,1,"Gener",3,10,"No","Turisme","Dona","Vianant",44,"Lleu",4580663,427438
"2015S008517","3","Dc",2015,11,"Novembre",11,7,"No","Taxi","Home","Vianant",61,"Lleu",4580135,427677
"2015S008804","3","Ds",2015,11,"Novembre",21,11,"No","Motocicleta","Dona","Vianant",89,"Greu",4581125,427320
"2015S006628","3","Dj",2015,9,"Setembre",3,6,"No","Bicicleta","Dona","Vianant",28,"Lleu",4580997,427504
"2015S004983","3","Dg",2015,6,"Juny",28,5,"No","Motocicleta","Home","Vianant",27,"Lleu",4580887,427629
"2015S001074","3","Dc",2015,2,"Febrer",11,7,"No","Motocicleta","Dona","Vianant",60,"Lleu",4580972,428138
"2015S002951","4","Dl",2015,4,"Abril",20,12,"No","Furgoneta","Home","Vianant",86,"Lleu",4582238,428282
"2015S003701","4","Dj",2015,5,"Maig",14,5,"No","Turisme","Dona","Vianant",35,"Lleu",4582210,428174
"2015S006240","4","Dg",2015,8,"Agost",16,6,"No","Taxi","Dona","Vianant",22,"Lleu",4582594,427768
"2015S006240","4","Dg",2015,8,"Agost",16,6,"No","Taxi","Home","Vianant",24,"Lleu",4582594,427768
"2015S004438","4","Dm",2015,6,"Juny",9,8,"No","Turisme","Home","Vianant",24,"Lleu",4582466,428350
"2015S004102","4","Dc",2015,5,"Maig",27,3,"DsbSemafor","Motocicleta","Dona","Vianant",56,"Lleu",4582828,427666
"2015S002437","4","Dm",2015,3,"Marc",31,5,"Altres","Turisme","Dona","Vianant",41,"Lleu",4581665,427515
"2015S000594","4","Ds",2015,1,"Gener",24,8,"DsbSemafor","Motocicleta","Home","Vianant",63,"Lleu",4581325,426627
"2015S008937","4","Dj",2015,11,"Novembre",26,7,"No","Turisme","Home","Vianant",45,"Lleu",4582665,426888
"2015S000914","4","Dj",2015,2,"Febrer",5,8,"DsbSemafor","Motocicleta","Home","Vianant",20,"Lleu",4582666,426938
"2015S004417","4","Dl",2015,6,"Juny",8,2,"Altres","Motocicleta","Home","Vianant",64,"Lleu",4581228,426951
"2015S007666","5","Dm",2015,10,"Octubre",13,12,"No","Turisme","Dona","Vianant",40,"Lleu",4583447,427806
"2015S008479","5","Dm",2015,11,"Novembre",10,5,"No","Bicicleta","Dona","Vianant",38,"Lleu",4582888,428283
"2015S007495","5","Dm",2015,10,"Octubre",6,2,"No","Turisme","Dona","Vianant",81,"Lleu",4583086,428993
"2015S008936","5","Dj",2015,11,"Novembre",26,2,"Altres","Taxi","Home","Vianant",21,"Lleu",4583237,429242
"2015S002532","5","Dl",2015,4,"Abril",13,3,"No","Motocicleta","Dona","Vianant",65,"Lleu",4583437,429362
"2015S007084","5","Dl",2015,9,"Setembre",21,10,"No","Turisme","Dona","Vianant",66,"Lleu",4583439,428357
"2015S006259","5","Dl",2015,8,"Agost",17,6,"DsbSemafor","Motocicleta","Home","Vianant",51,"Lleu",4583298,428940
"2015S002282","5","Dc",2015,3,"Marc",25,2,"No","Turisme","Dona","Vianant",52,"Lleu",4583131,427026
"2015S001471","5","Dc",2015,2,"Febrer",25,7,"CreuaForaPas","Motocicleta","Home","Vianant",25,"Lleu",4584422,427922
"2015S000655","5","Dm",2015,1,"Gener",27,10,"No","Turisme","Dona","Vianant",33,"Lleu",4584752,428009
"2015S008230","5","Dl",2015,11,"Novembre",2,9,"No","CamioMore35Tm","Home","Vianant",20,"Greu",4584726,428066
"2015S008703","6","Dc",2015,11,"Novembre",18,12,"No","Turisme","Dona","Vianant",71,"Lleu",4585528,428130
"2015S007954","6","Dj",2015,10,"Octubre",22,6,"No","Ciclomotor","Home","Vianant",7,"Lleu",4584826,429591
"2015S001985","6","Dl",2015,3,"Marc",16,8,"No","Turisme","Home","Vianant",43,"Lleu",4584482,429337
"2015S006088","6","Ds",2015,8,"Agost",8,8,"No","Motocicleta","Home","Vianant",51,"Lleu",4583438,429547
"2015S008384","6","Dv",2015,11,"Novembre",6,6,"TrnPeuCalcada","Furgoneta","Home","Vianant",87,"Lleu",4583663,429878
"2015S007718","6","Dc",2015,10,"Octubre",14,3,"DsbSemafor","Taxi","Dona","Vianant",4,"Lleu",4583819,429933
"2015S003704","6","Dj",2015,5,"Maig",14,6,"DsbSemafor","Bus","Home","Vianant",45,"Lleu",4584074,430535
"2015S005080","6","Dj",2015,7,"Juliol",2,12,"CreuaForaPas","Motocicleta","Home","Vianant",33,"Lleu",4584203,430407
"2015S001147","6","Ds",2015,2,"Febrer",14,11,"No","Turisme","Home","Vianant",81,"Lleu",4584890,430186
"2015S000897","7","Dj",2015,2,"Febrer",5,1,"CreuaForaPas","Turisme","Dona","Vianant",79,"Lleu",4586196,428606
"2015S003930","7","Dj",2015,5,"Maig",21,7,"DsbSemafor","Turisme","Home","Vianant",12,"Lleu",4586957,429127
"2015S001427","7","Dm",2015,2,"Febrer",24,2,"No","Turisme","Home","Vianant",60,"Lleu",4586990,429912
"2015S008669","7","Dm",2015,11,"Novembre",17,8,"No","Furgoneta","Dona","Vianant",23,"Lleu",NA,NA
"2015S005452","7","Dc",2015,7,"Juliol",15,1,"No","Motocicleta","Home","Vianant",50,"Lleu",4586157,429618
"2015S001739","7","Dl",2015,3,"Marc",2,5,"TrnPeuCalcada","Turisme","Dona","Vianant",10,"Lleu",4585975,429684
"2015S003933","7","Dj",2015,5,"Maig",21,7,"No","Motocicleta","Dona","Vianant",52,"Lleu",4584944,430798
"2015S000314","7","Dj",2015,1,"Gener",15,9,"DsbSemafor","Bus","Home","Vianant",11,"Lleu",4585953,431129
"2015S009515","7","Dl",2015,12,"Desembre",14,5,"No","Furgoneta","Dona","Vianant",81,"Lleu",4585914,430955
"2015S009552","7","Dm",2015,12,"Desembre",15,8,"DsbSemafor","Ciclomotor","Home","Vianant",60,"Lleu",4586143,431440
"2015S009676","8","Ds",2015,12,"Desembre",19,4,"Altres","Turisme","Dona","Vianant",20,"Lleu",4588573,431706
"2015S000233","8","Dv",2015,1,"Gener",9,6,"CreuaForaPas","Bicicleta","Dona","Vianant",66,"Lleu",4588636,431985
"2015S005794","8","Dl",2015,7,"Juliol",27,8,"No","Turisme","Dona","Vianant",13,"Lleu",4588555,431983
"2015S008939","8","Dj",2015,11,"Novembre",26,8,"No","Motocicleta","Home","Vianant",79,"Greu",4588165,431807
"2015S008697","8","Dc",2015,11,"Novembre",18,10,"DsbSemafor","Furgoneta","Home","Vianant",79,"Lleu",4587065,430339
"2015S004215","8","Dm",2015,6,"Juny",2,7,"No","Turisme","Dona","Vianant",36,"Lleu",4587959,431698
"2015S007044","8","Ds",2015,9,"Setembre",19,2,"No","Turisme","Dona","Vianant",15,"Lleu",4587288,431202
"2015S006500","8","Dv",2015,8,"Agost",28,11,"No","Motocicleta","Home","Vianant",23,"Lleu",4587451,430539
"2015S008218","9","Dg",2015,11,"Novembre",1,7,"No","Turisme","Dona","Vianant",42,"Lleu",4586378,432051
"2015S002455","9","Dc",2015,4,"Abril",1,11,"No","Motocicleta","Dona","Vianant",0,"Lleu",4586702,432167
"2015S005115","9","Dv",2015,7,"Juliol",3,12,"No","Turisme","Dona","Vianant",67,"Lleu",4586279,431664
"2015S002290","9","Dc",2015,3,"Marc",25,5,"Altres","Motocicleta","Dona","Vianant",48,"Lleu",4585781,432172
"2015S009204","9","Dj",2015,12,"Desembre",3,8,"DsbSemafor","Ciclomotor","Dona","Vianant",49,"Lleu",4585297,432387
"2015S006141","9","Dm",2015,8,"Agost",11,10,"CreuaForaPas","Turisme","Dona","Vianant",80,"Lleu",4588345,432481
"2015S003321","9","Dj",2015,4,"Abril",30,9,"DsbSemafor","Motocicleta","Dona","Vianant",14,"Lleu",4588735,433319
"2015S009023","9","Dv",2015,11,"Novembre",27,9,"No","Furgoneta","Dona","Vianant",18,"Lleu",4587751,433679
"2015S009453","10","Ds",2015,12,"Desembre",12,5,"CreuaForaPas","Motocicleta","Dona","Vianant",48,"Lleu",4585067,431235
"2015S004786","10","Ds",2015,6,"Juny",20,6,"No","Motocicleta","Home","Vianant",51,"Lleu",4585086,431597
"2015S004741","10","Dv",2015,6,"Juny",19,1,"No","Furgoneta","Dona","Vianant",56,"Lleu",4584973,431574
"2015S001274","10","Dj",2015,2,"Febrer",19,12,"No","Furgoneta","Home","Vianant",22,"Lleu",4584524,431890
"2015S009889","10","Dg",2015,12,"Desembre",27,7,"Altres","Turisme","Home","Vianant",13,"Lleu",4584768,432505
"2015S008607","10","Ds",2015,11,"Novembre",14,9,"DsbSemafor","Turisme","Dona","Vianant",67,"Lleu",4584547,432060
"2015S009769","10","Dm",2015,12,"Desembre",22,8,"CreuaForaPas","Turisme","Home","Vianant",8,"Lleu",4585782,434458
"2015S009912","10","Dl",2015,12,"Desembre",28,5,"CreuaForaPas","Turisme","Home","Vianant",75,"Lleu",4585192,433855
"2015S001388","10","Dl",2015,2,"Febrer",23,9,"No","Motocicleta","Home","Vianant",50,"Lleu",4583316,433636
"2015S008391","10","Dv",2015,11,"Novembre",6,6,"DsbSemafor","Motocicleta","Home","Vianant",84,"Greu",4584263,432872
"2015S007530","10","Dc",2015,10,"Octubre",7,3,"CreuaForaPas","Bicicleta","Dona","Vianant",40,"Lleu",4584548,433969
"2015S004967","10","Ds",2015,6,"Juny",27,5,"No","Motocicleta","Dona","Vianant",5,"Lleu",4584182,434725
"2015S003552","10","Ds",2015,5,"Maig",9,5,"No","Taxi","Home","Vianant",44,"Lleu",4584551,434559
